팀명,경기날짜,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
현대캐피탈,2018-10-13,1,김재휘,2,6,2,0,0,33.33,7.79,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,0,0,33.33,42.86,0,0,0,0,0.0,0.0,5,0,0,0.0,6.85,2,1,0,1,0.33,5.0,3,0,0,0.0,3.75,0,0,0,0.0,0.0,7,0,2,4,0,0.0,17.5,0,0,1,C,0.037037037037037035,1
현대캐피탈,2018-10-13,1,이승원,2,1,0,0,0,0.0,1.3,1,0,0,0,0.0,3.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,0,2,0.0,16.44,2,0,2,0,0.0,5.0,62,36,1,12.0,77.5,0,0,0,0.0,0.0,9,2,2,3,0,0.67,22.5,1,0,3,S,0.037037037037037035,1
현대캐피탈,2018-10-13,1,이시우,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,0,0.33,6.85,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.018518518518518517,0
현대캐피탈,2018-10-13,1,여오현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,3,0,0,1.0,7.5,1,0,0,0.0,1.25,22,12,0,54.55,39.29,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
현대캐피탈,2018-10-13,1,함형진,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,3,1,0,1.0,10.0,2,1,0,0.33,2.5,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
삼성화재,2018-10-14,1,타이스,28,53,26,5,5,49.06,43.44,24,9,2,4,37.5,46.15,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,8,1,1,57.14,56.0,0,0,0,0,0.0,0.0,15,9,2,0,60.0,46.88,17,2,5,0.5,15.45,8,7,1,0,1.75,13.33,1,0,0,0.0,0.81,22,13,1,54.55,23.66,4,0,4,0,0,0.0,6.45,1,0,10,L,0.34146341463414637,1
삼성화재,2018-10-14,1,박철우,20,30,14,2,1,46.67,24.59,11,4,1,0,36.36,21.15,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,6,0,1,54.55,44.0,0,0,0,0,0.0,0.0,8,4,1,0,50.0,25.0,21,4,4,1.0,19.09,5,2,3,0,0.5,8.33,4,1,0,0.25,3.25,1,0,1,0.0,1.08,9,2,2,5,0,0.5,14.52,3,0,5,R,0.24390243902439024,1
삼성화재,2018-10-14,1,송희채,16,23,15,2,1,65.22,18.85,14,9,1,0,64.29,26.92,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,6,1,1,66.67,28.13,16,0,7,0.0,14.55,14,8,6,0,2.0,23.33,5,2,0,0.5,4.07,16,10,1,56.25,17.2,7,1,0,4,0,0.25,11.29,2,0,8,L,0.1951219512195122,1
삼성화재,2018-10-14,1,지태환,12,7,3,0,0,42.86,5.74,1,0,0,0,0.0,1.92,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,3,0,0,50.0,46.15,0,0,0,0,0.0,0.0,15,0,0,0.0,13.64,3,3,0,0,0.75,5.0,1,0,0,0.0,0.81,1,0,0,0.0,1.08,22,9,3,4,0,2.25,35.48,2,0,0,C,0.14634146341463414,1
삼성화재,2018-10-14,1,박상하,6,8,4,0,0,50.0,6.56,1,0,0,0,0.0,1.92,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,53.85,0,0,0,0,0.0,0.0,9,0,1,0.0,8.18,1,1,0,0,0.25,1.67,2,0,0,0.0,1.63,0,0,0,0.0,0.0,14,2,2,8,1,0.5,22.58,0,0,2,C,0.07317073170731707,1
삼성화재,2018-10-14,1,김형진,0,1,0,0,0,0.0,0.82,1,0,0,0,0.0,1.92,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,23,0,1,0.0,20.91,7,5,2,0,1.25,11.67,109,57,1,14.25,88.62,0,0,0,0.0,0.0,6,0,1,5,0,0.0,9.68,2,0,2,S,0.0,1
삼성화재,2018-10-14,1,김강녕,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,14,4,0,3.5,30.0,0,0,0,0.0,0.0,48,23,3,41.67,51.61,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
삼성화재,2018-10-14,1,김나운,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,2,0.0,4.55,1,0,1,0,0.0,1.67,1,0,0,0.0,0.81,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,2,L,0.0,0
삼성화재,2018-10-14,1,이민욱,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,3.64,1,0,1,0,0.0,1.67,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,S,0.0,0
삼성화재,2018-10-14,1,황동일,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,S,0.0,0
우리카드,2018-10-14,0,아가메즈,37,60,31,6,9,51.67,51.28,30,14,2,6,46.67,55.56,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,26,14,4,2,53.85,96.3,0,0,0,0,0.0,0.0,4,3,0,1,75.0,20.0,17,3,3,0.75,15.89,2,2,0,0,0.5,3.13,0,0,0,0.0,0.0,1,0,0,0.0,1.11,11,3,4,4,0,0.75,15.49,2,0,12,R,0.4868421052631579,1
우리카드,2018-10-14,0,나경복,19,26,16,4,1,61.54,22.22,14,5,3,1,35.71,25.93,2,1,1,0,50.0,50.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,3.7,0,0,0,0,0.0,0.0,9,9,0,0,100.0,45.0,18,3,4,0.75,16.82,14,9,5,0,2.25,21.88,7,0,0,0.0,5.69,36,15,2,36.11,40.0,10,0,2,6,0,0.0,14.08,0,0,5,L,0.25,1
우리카드,2018-10-14,0,한성정,9,13,6,3,1,46.15,11.11,6,2,1,1,33.33,11.11,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,3,2,0,50.0,30.0,19,0,2,0.0,17.76,8,5,2,1,1.25,12.5,5,0,1,0.0,4.07,26,11,1,38.46,28.89,12,3,3,5,0,0.75,16.9,0,0,5,L,0.11842105263157894,1
우리카드,2018-10-14,0,구도현,6,8,4,1,0,50.0,6.84,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,4,1,0,50.0,66.67,0,0,0,0,0.0,0.0,12,0,2,0.0,11.21,2,1,1,0,0.25,3.13,1,0,0,0.0,0.81,1,1,0,100.0,1.11,9,2,3,4,0,0.5,12.68,2,0,2,C,0.07894736842105263,1
우리카드,2018-10-14,0,윤봉우,4,4,3,0,0,75.0,3.42,1,1,0,0,100.0,1.85,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,25.0,0,0,0,0,0.0,0.0,10,0,1,0.0,9.35,4,3,1,0,0.75,6.25,1,1,0,0.25,0.81,0,0,0,0.0,0.0,16,1,8,4,0,0.25,22.54,3,0,1,C,0.05263157894736842,1
우리카드,2018-10-14,0,유광우,1,1,0,0,0,0.0,0.85,1,0,0,0,0.0,1.85,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,1,1,0.25,18.69,14,10,4,0,2.5,21.88,96,55,1,13.75,78.05,0,0,0,0.0,0.0,1,0,0,1,0,0.0,1.41,0,0,2,S,0.013157894736842105,1
우리카드,2018-10-14,0,김정환,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0,0.0,6.54,0,0,0,0,0.0,0.0,2,1,0,0.25,1.63,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
우리카드,2018-10-14,0,신동광,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,17,15,2,0,3.75,26.56,6,1,0,0.25,4.88,19,6,3,15.79,21.11,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
우리카드,2018-10-14,0,안준찬,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0,0.0,1.41,0,0,0,L,0.0,0
우리카드,2018-10-14,0,이상욱,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,3,0,0,0.75,4.69,0,0,0,0.0,0.0,7,4,0,57.14,7.78,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
OK저축은행,2018-10-15,1,요스바니,27,44,24,1,6,54.55,36.67,14,5,1,4,35.71,37.84,3,1,0,2,33.33,50.0,0,0,0,0,0.0,0.0,11,10,0,0,90.91,52.38,0,0,0,0,0.0,0.0,16,8,0,0,50.0,44.44,16,1,6,0.25,15.69,6,4,2,0,1.0,11.32,0,0,0,0.0,0.0,37,17,0,45.95,43.53,9,2,0,4,1,0.5,15.79,1,0,13,L,0.375,1
OK저축은행,2018-10-15,1,조재성,17,32,15,3,3,46.88,26.67,10,1,3,1,10.0,27.03,1,1,0,0,100.0,16.67,0,0,0,0,0.0,0.0,9,6,0,2,66.67,42.86,0,0,0,0,0.0,0.0,12,7,0,0,58.33,33.33,15,1,6,0.25,14.71,9,7,2,0,1.75,16.98,2,1,0,0.25,1.65,2,1,0,50.0,2.35,12,1,3,6,0,0.25,21.05,2,0,9,R,0.2361111111111111,1
OK저축은행,2018-10-15,1,손주형,9,11,6,0,2,54.55,9.17,2,0,0,1,0.0,5.41,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,6,0,1,66.67,45.0,0,0,0,0,0.0,0.0,17,0,2,0.0,16.67,2,1,1,0,0.33,3.77,2,1,0,0.33,1.65,0,0,0,0.0,0.0,10,3,1,5,0,1.0,17.54,1,0,4,C,0.125,1
OK저축은행,2018-10-15,1,심경섭,7,8,5,0,0,62.5,6.67,3,2,0,0,66.67,8.11,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,13.89,11,1,1,0.33,10.78,5,4,1,0,1.33,9.43,2,1,0,0.33,1.65,17,10,0,58.82,20.0,4,1,0,3,0,0.33,7.02,1,0,1,L,0.09722222222222222,0
OK저축은행,2018-10-15,1,박원빈,6,5,3,0,0,60.0,4.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,25.0,0,0,0,0,0.0,0.0,5,0,1,0.0,4.9,1,0,1,0,0.0,1.89,1,0,0,0.0,0.83,0,0,0,0.0,0.0,10,3,0,3,0,1.0,17.54,1,0,1,C,0.08333333333333333,0
OK저축은행,2018-10-15,1,송명근,4,8,4,2,0,50.0,6.67,3,1,0,0,33.33,8.11,2,1,1,0,50.0,33.33,0,0,0,0,0.0,0.0,1,0,1,0,0.0,4.76,0,0,0,0,0.0,0.0,2,2,0,0,100.0,5.56,6,0,2,0.0,5.88,2,1,1,0,0.25,3.77,0,0,0,0.0,0.0,12,7,0,58.33,14.12,1,0,0,1,0,0.0,1.75,0,0,2,L,0.05555555555555555,0
OK저축은행,2018-10-15,1,이시몬,1,2,1,0,0,50.0,1.67,1,1,0,0,100.0,2.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,2.78,4,0,0,0.0,3.92,1,1,0,0,0.25,1.89,1,0,0,0.0,0.83,2,2,0,100.0,2.35,0,0,0,0,0,0.0,0.0,0,0,0,L,0.013888888888888888,0
OK저축은행,2018-10-15,1,이민규,1,1,1,0,0,100.0,0.83,1,1,0,0,100.0,2.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,0,0.0,12.75,6,6,0,0,1.5,11.32,85,40,2,10.0,70.25,0,0,0,0.0,0.0,5,0,0,3,1,0.0,8.77,0,0,3,S,0.013888888888888888,1
OK저축은행,2018-10-15,1,조국기,0,1,0,0,1,0.0,0.83,1,0,0,1,0.0,2.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,9,9,0,0,2.25,16.98,2,0,0,0.0,1.65,14,12,0,85.71,16.47,0,0,0,0,0,0.0,0.0,0,0,1,Li,0.0,0
OK저축은행,2018-10-15,1,부용찬,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8,6,2,0,1.5,15.09,4,1,2,0.25,3.31,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,2,Li,0.0,0
한국전력,2018-10-15,0,공재학,15,32,15,5,4,46.88,29.36,12,6,2,1,50.0,26.09,4,4,0,0,100.0,66.67,0,0,0,0,0.0,0.0,4,2,0,0,50.0,33.33,0,0,0,0,0.0,0.0,12,3,3,3,25.0,40.0,12,0,0,0.0,12.5,9,6,3,0,1.5,14.06,4,1,0,0.25,3.36,35,13,0,37.14,43.75,5,0,0,3,0,0.0,9.43,0,0,4,L,0.29411764705882354,1
한국전력,2018-10-15,0,서재덕,14,28,13,2,3,46.43,25.69,14,9,0,0,64.29,30.43,1,0,0,0,0.0,16.67,0,0,0,0,0.0,0.0,3,1,0,1,33.33,25.0,0,0,0,0,0.0,0.0,10,3,2,2,30.0,33.33,17,0,4,0.0,17.71,11,8,3,0,2.0,17.19,3,1,0,0.25,2.52,23,12,1,47.83,28.75,11,1,5,5,0,0.25,20.75,1,0,7,L,0.27450980392156865,1
한국전력,2018-10-15,0,박성률,14,26,12,3,3,46.15,23.85,14,5,2,3,35.71,30.43,1,1,0,0,100.0,16.67,0,0,0,0,0.0,0.0,5,2,1,0,40.0,41.67,0,0,0,0,0.0,0.0,6,4,0,0,66.67,20.0,12,0,1,0.0,12.5,12,9,2,1,2.25,18.75,8,1,1,0.25,6.72,0,0,0,0.0,0.0,6,2,0,3,1,0.5,11.32,1,0,7,R,0.27450980392156865,1
한국전력,2018-10-15,0,최석기,7,7,4,0,1,57.14,6.42,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,0,1,57.14,46.67,0,0,0,0,0.0,0.0,10,0,2,0.0,10.42,3,2,1,0,0.5,4.69,1,1,0,0.25,0.84,0,0,0,0.0,0.0,8,3,3,2,0,0.75,15.09,2,0,3,C,0.13725490196078433,1
한국전력,2018-10-15,0,조근호,1,4,1,0,0,25.0,3.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,26.67,0,0,0,0,0.0,0.0,4,0,0,0.0,4.17,2,2,0,0,0.67,3.13,1,0,0,0.0,0.84,0,0,0,0.0,0.0,5,0,0,4,0,0.0,9.43,0,0,0,C,0.0196078431372549,1
한국전력,2018-10-15,0,노재욱,0,1,0,0,0,0.0,0.92,1,0,0,0,0.0,2.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,23,0,0,0.0,23.96,5,3,2,0,0.75,7.81,78,35,2,8.75,65.55,1,0,0,0.0,1.25,9,0,4,3,0,0.0,16.98,0,0,2,S,0.0,1
한국전력,2018-10-15,0,이승현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,15,11,4,0,2.75,23.44,6,0,0,0.0,5.04,17,13,2,64.71,21.25,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
한국전력,2018-10-15,0,이호건,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,0,1,0.0,8.33,3,3,0,0,0.75,4.69,17,9,0,2.25,14.29,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,S,0.0,0
KB손해보험,2018-10-16,0,알렉스,11,22,10,1,4,45.45,29.33,9,5,0,0,55.56,36.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,1,2,20.0,27.78,0,0,0,0,0.0,0.0,8,4,0,2,50.0,34.78,12,0,4,0.0,17.91,6,4,2,0,1.33,17.65,1,0,0,0.0,1.33,17,2,1,5.88,28.81,2,1,0,0,1,0.33,4.55,1,0,9,L,0.3333333333333333,1
KB손해보험,2018-10-16,0,이강원,11,19,10,3,0,52.63,25.33,6,2,2,0,33.33,24.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,5,1,0,62.5,44.44,0,0,0,0,0.0,0.0,5,3,0,0,60.0,21.74,7,1,0,0.33,10.45,1,1,0,0,0.33,2.94,4,0,0,0.0,5.33,0,0,0,0.0,0.0,3,0,1,2,0,0.0,6.82,1,0,0,R,0.3333333333333333,1
KB손해보험,2018-10-16,0,황두연,6,14,6,0,0,42.86,18.67,5,2,0,0,40.0,20.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,4,0,0,50.0,34.78,7,0,3,0.0,10.45,4,2,2,0,0.67,11.76,2,0,1,0.0,2.67,25,11,3,32.0,42.37,4,0,2,2,0,0.0,9.09,1,0,4,L,0.18181818181818182,1
