팀명,경기날짜,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
대한항공,2021-10-16,1,링컨,31,34,24,1,1,70.59,35.79,5,3,0,0,60.0,21.74,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,17,12,0,1,70.59,70.83,0,0,0,0,0.0,0.0,11,8,1,0,72.73,30.56,19,3,6,0.75,20.0,6,4,2,0,1.0,10.91,3,0,0,0.0,3.09,2,0,2,0.0,2.82,6,4,0,1,1,1.0,13.33,1,0,8,R,0.4626865671641791,1
대한항공,2021-10-16,1,임동혁,19,37,18,3,4,48.65,38.95,10,4,1,0,40.0,43.48,2,2,0,0,100.0,66.67,0,0,0,0,0.0,0.0,4,2,0,2,50.0,16.67,0,0,0,0,0.0,0.0,21,10,2,2,47.62,58.33,15,1,3,0.25,15.79,9,8,1,0,2.0,16.36,2,0,0,0.0,2.06,10,4,1,30.0,14.08,5,0,4,1,0,0.0,11.11,0,0,7,R,0.2835820895522388,1
대한항공,2021-10-16,1,이수황,6,6,3,1,0,50.0,6.32,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,3,1,0,50.0,66.67,0,0,0,0,0.0,0.0,20,2,1,0.5,21.05,3,2,1,0,0.5,5.45,2,0,0,0.0,2.06,0,0,0,0.0,0.0,5,1,0,4,0,0.25,11.11,2,0,1,C,0.08955223880597014,1
대한항공,2021-10-16,1,곽승석,4,12,4,1,0,33.33,12.63,5,1,0,0,20.0,21.74,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,12.5,0,0,0,0,0.0,0.0,4,2,1,0,50.0,11.11,11,0,3,0.0,11.58,15,11,4,0,2.75,27.27,3,3,0,0.75,3.09,29,14,1,44.83,40.85,8,0,2,5,0,0.0,17.78,1,0,3,L,0.05970149253731343,1
대한항공,2021-10-16,1,조재영,4,4,1,1,2,25.0,4.21,1,1,0,0,100.0,4.35,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,1,2,0.0,33.33,0,0,0,0,0.0,0.0,10,0,1,0.0,10.53,2,1,1,0,0.25,3.64,1,0,0,0.0,1.03,0,0,0,0.0,0.0,13,3,6,1,0,0.75,28.89,2,0,3,C,0.05970149253731343,1
대한항공,2021-10-16,1,한선수,3,2,2,0,0,100.0,2.11,2,2,0,0,100.0,8.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,0,6,0.0,15.79,6,4,2,0,1.0,10.91,80,43,1,10.75,82.47,0,0,0,0.0,0.0,8,1,2,3,0,0.25,17.78,1,0,7,S,0.04477611940298507,1
대한항공,2021-10-16,1,박지훈,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,5,2,0,40.0,7.04,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
대한항공,2021-10-16,1,오은렬,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,12,8,4,0,2.0,21.82,6,3,0,0.75,6.19,25,12,2,40.0,35.21,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
대한항공,2021-10-16,1,유광우,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,3.16,1,1,0,0,0.33,1.82,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,S,0.0,0
우리카드,2021-10-16,0,알렉스,26,34,20,2,2,58.82,36.96,13,7,0,1,53.85,36.11,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,14,10,2,1,71.43,73.68,0,0,0,0,0.0,0.0,6,2,0,0,33.33,28.57,17,3,8,0.75,18.68,11,6,5,0,1.5,20.37,2,0,1,0.0,2.06,0,0,0,0.0,0.0,8,3,2,3,0,0.75,25.81,1,0,11,R,0.4642857142857143,1
우리카드,2021-10-16,0,나경복,17,29,15,5,1,51.72,31.52,12,5,2,0,41.67,33.33,2,1,1,0,50.0,50.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,26.32,0,0,0,0,0.0,0.0,10,6,2,1,60.0,47.62,16,2,3,0.5,17.58,8,6,2,0,1.5,14.81,2,0,0,0.0,2.06,16,5,1,25.0,21.62,0,0,0,0,0,0.0,0.0,2,0,4,L,0.30357142857142855,1
우리카드,2021-10-16,0,이상현,7,8,3,1,1,37.5,8.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,3,1,1,37.5,66.67,0,0,0,0,0.0,0.0,11,0,1,0.0,12.09,2,2,0,0,0.5,3.7,2,0,0,0.0,2.06,0,0,0,0.0,0.0,10,4,4,1,0,1.0,32.26,0,0,2,C,0.125,1
우리카드,2021-10-16,0,류윤식,6,9,5,1,0,55.56,9.78,6,2,1,0,33.33,16.67,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,0,100.0,9.52,8,1,1,0.33,8.79,6,3,3,0,1.0,11.11,1,0,0,0.0,1.03,21,10,2,38.1,28.38,5,0,0,3,0,0.0,16.13,0,0,1,L,0.10714285714285714,0
우리카드,2021-10-16,0,최석기,0,3,0,0,1,0.0,3.26,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,1,0.0,25.0,0,0,0,0,0.0,0.0,7,0,0,0.0,7.69,2,2,0,0,0.67,3.7,1,0,0,0.0,1.03,0,0,0,0.0,0.0,2,0,0,1,0,0.0,6.45,1,0,1,C,0.0,1
우리카드,2021-10-16,0,하승우,0,2,0,0,0,0.0,2.17,2,0,0,0,0.0,5.56,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,17,0,3,0.0,18.68,6,2,4,0,0.5,11.11,81,42,2,10.5,83.51,0,0,0,0.0,0.0,4,0,2,1,0,0.0,12.9,0,0,5,S,0.0,1
우리카드,2021-10-16,0,이강원,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0,0.0,3.23,0,0,0,R,0.0,0
우리카드,2021-10-16,0,이호건,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,2,0.0,7.69,0,0,0,0,0.0,0.0,1,0,0,0.0,1.03,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,2,S,0.0,0
우리카드,2021-10-16,0,장지원,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,10,8,1,1,2.0,18.52,7,4,0,1.0,7.22,11,5,1,36.36,14.86,0,0,0,0,0,0.0,0.0,0,0,1,Li,0.0,0
현대캐피탈,2021-10-17,1,허수봉,25,38,23,2,4,60.53,38.0,10,8,0,1,80.0,35.71,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,19,7,2,2,36.84,76.0,0,0,0,0,0.0,0.0,9,8,0,1,88.89,31.03,18,0,2,0.0,18.56,9,7,2,0,1.75,15.79,5,2,0,0.5,4.85,0,0,0,0.0,0.0,10,2,2,5,1,0.5,17.54,3,0,7,L,0.35714285714285715,1
현대캐피탈,2021-10-17,1,문성민,18,29,16,5,1,55.17,29.0,9,3,0,0,33.33,32.14,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,3,0,1,75.0,16.0,0,0,0,0,0.0,0.0,16,10,5,0,62.5,55.17,18,0,1,0.0,18.56,11,8,3,0,2.0,19.3,4,1,0,0.25,3.88,8,2,0,25.0,10.53,9,2,1,5,0,0.5,15.79,0,0,2,L,0.2571428571428571,1
현대캐피탈,2021-10-17,1,최민호,12,9,7,2,0,77.78,9.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,7,2,0,77.78,56.25,0,0,0,0,0.0,0.0,8,0,0,0.0,8.25,3,1,2,0,0.25,5.26,1,0,1,0.0,0.97,1,1,0,100.0,1.32,18,5,5,7,0,1.25,31.58,2,0,1,C,0.17142857142857143,1
현대캐피탈,2021-10-17,1,김선호,7,15,6,0,1,40.0,15.0,7,2,0,0,28.57,25.0,2,2,0,0,100.0,100.0,0,0,0,0,0.0,0.0,2,0,0,1,0.0,8.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,13.79,13,0,1,0.0,13.4,7,4,3,0,1.0,12.28,5,0,0,0.0,4.85,35,22,2,57.14,46.05,8,1,3,2,0,0.25,14.04,0,0,2,L,0.1,1
현대캐피탈,2021-10-17,1,차영석,7,7,5,0,0,71.43,7.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,5,0,0,71.43,43.75,0,0,0,0,0.0,0.0,12,0,1,0.0,12.37,3,2,1,0,0.5,5.26,0,0,0,0.0,0.0,1,0,0,0.0,1.32,8,2,4,1,0,0.5,14.04,0,0,1,C,0.1,1
현대캐피탈,2021-10-17,1,김명관,1,2,1,0,0,50.0,2.0,2,1,0,0,50.0,7.14,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,19,0,2,0.0,19.59,6,4,2,0,1.0,10.53,80,53,0,13.25,77.67,0,0,0,0.0,0.0,4,0,1,2,0,0.0,7.02,3,0,2,S,0.014285714285714285,1
현대캐피탈,2021-10-17,1,박경민,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,16,11,5,0,2.75,28.07,8,0,0,0.0,7.77,28,13,2,39.29,36.84,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
