팀명,경기날짜,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
삼성화재,2019-10-13,0,고준용,6,13,6,2,1,46.15,15.29,6,2,1,0,33.33,21.43,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,1,0.0,4.76,0,0,0,0,0.0,0.0,6,4,1,0,66.67,27.27,8,0,0,0.0,14.81,8,6,2,0,2.0,20.51,3,1,0,0.33,3.45,30,9,3,20.0,43.48,7,0,1,6,0,0.0,17.07,1,0,1,L,0.14285714285714285,1
삼성화재,2019-10-13,0,이지석,4,5,1,0,1,20.0,5.88,1,0,0,0,0.0,3.57,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,1,0.0,4.76,0,0,0,0,0.0,0.0,3,1,0,0,33.33,13.64,10,2,0,0.67,18.52,5,3,2,0,1.0,12.82,0,0,0,0.0,0.0,11,3,0,27.27,15.94,5,1,2,2,0,0.33,12.2,0,0,1,L,0.09523809523809523,0
삼성화재,2019-10-13,0,김나운,3,9,3,2,0,33.33,10.59,4,1,1,0,25.0,14.29,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,4.76,0,0,0,0,0.0,0.0,4,1,1,0,25.0,18.18,3,0,0,0.0,5.56,3,3,0,0,1.0,7.69,2,1,0,0.33,2.3,2,1,0,50.0,2.9,1,0,0,1,0,0.0,2.44,0,0,0,L,0.07142857142857142,0
삼성화재,2019-10-13,0,박상하,1,7,1,0,1,14.29,8.24,3,0,0,1,0.0,10.71,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,28.57,0,0,0,0,0.0,0.0,6,0,0,0.0,11.11,1,1,0,0,0.33,2.56,0,0,0,0.0,0.0,3,2,0,66.67,4.35,3,0,1,2,0,0.0,7.32,0,0,1,C,0.023809523809523808,0
삼성화재,2019-10-13,0,권준형,0,1,0,0,0,0.0,1.18,1,0,0,0,0.0,3.57,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,0,1,0.0,14.81,4,4,0,0,1.33,10.26,64,29,2,9.67,73.56,0,0,0,0.0,0.0,1,0,0,0,1,0.0,2.44,0,0,4,S,0.0,0
삼성화재,2019-10-13,0,백계중,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,5,2,3,0,0.67,12.82,1,0,0,0.0,1.15,12,3,1,16.67,17.39,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
삼성화재,2019-10-13,0,이승현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,3,0,0,1.0,7.69,1,0,0,0.0,1.15,11,4,0,36.36,15.94,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
우리카드,2019-10-13,1,펠리페,23,35,20,2,2,57.14,43.21,13,6,1,2,46.15,52.0,1,1,0,0,100.0,50.0,0,0,0,0,0.0,0.0,13,7,1,0,53.85,72.22,0,0,0,0,0.0,0.0,8,6,0,0,75.0,38.1,13,2,2,0.67,17.57,7,5,2,0,1.67,12.73,2,0,0,0.0,2.38,0,0,0,0.0,0.0,3,1,0,2,0,0.33,7.14,1,0,4,R,0.41818181818181815,1
우리카드,2019-10-13,1,나경복,10,13,7,1,1,53.85,16.05,2,1,0,0,50.0,8.0,1,1,0,0,100.0,50.0,0,0,0,0,0.0,0.0,4,2,1,0,50.0,22.22,0,0,0,0,0.0,0.0,6,3,0,1,50.0,28.57,16,1,1,0.33,21.62,5,5,0,0,1.67,9.09,3,1,0,0.33,3.57,8,5,0,62.5,17.02,6,2,2,2,0,0.67,14.29,0,0,2,L,0.18181818181818182,1
우리카드,2019-10-13,1,이수황,10,13,8,0,0,61.54,16.05,1,1,0,0,100.0,4.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,7,0,0,58.33,80.0,0,0,0,0,0.0,0.0,9,0,0,0.0,12.16,1,1,0,0,0.33,1.82,3,0,0,0.0,3.57,0,0,0,0.0,0.0,16,2,7,5,1,0.67,38.1,2,0,1,C,0.18181818181818182,1
우리카드,2019-10-13,1,황경민,6,16,6,2,2,37.5,19.75,8,2,1,1,25.0,32.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,5.56,0,0,0,0,0.0,0.0,7,4,1,1,57.14,33.33,9,0,0,0.0,12.16,6,5,1,0,1.67,10.91,3,2,0,0.67,3.57,21,11,0,52.38,44.68,2,0,1,1,0,0.0,4.76,0,0,2,L,0.10909090909090909,1
우리카드,2019-10-13,1,하현용,3,3,2,0,0,66.67,3.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,20.0,0,0,0,0,0.0,0.0,7,0,1,0.0,9.46,1,0,1,0,0.0,1.82,0,0,0,0.0,0.0,0,0,0,0.0,0.0,11,1,3,5,0,0.33,26.19,1,0,1,C,0.05454545454545454,1
우리카드,2019-10-13,1,노재욱,2,1,1,0,0,100.0,1.23,1,1,0,0,100.0,4.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,0,0,0.0,18.92,11,10,1,0,3.33,20.0,65,36,0,12.0,77.38,1,0,0,0.0,2.13,4,1,1,1,0,0.33,9.52,2,0,0,S,0.03636363636363636,1
우리카드,2019-10-13,1,최현규,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,1,0.33,5.41,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,L,0.01818181818181818,0
우리카드,2019-10-13,1,신동광,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0.33,1.82,0,0,0,0.0,0.0,2,1,0,50.0,4.26,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
우리카드,2019-10-13,1,이상욱,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,21,14,7,0,4.67,38.18,8,3,0,1.0,9.52,15,8,2,40.0,31.91,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
KB손해보험,2019-10-15,1,브람,18,27,14,3,1,51.85,25.0,12,5,2,1,41.67,30.0,3,2,0,0,66.67,75.0,0,0,0,0,0.0,0.0,11,6,1,0,54.55,42.31,0,0,0,0,0.0,0.0,1,1,0,0,100.0,4.35,9,2,2,0.5,8.65,0,0,0,0,0.0,0.0,2,0,0,0.0,1.89,0,0,0,0.0,0.0,7,2,1,3,0,0.5,12.28,2,0,3,R,0.225,1
KB손해보험,2019-10-15,1,김학민,11,21,9,4,1,42.86,19.44,5,3,1,0,60.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,2,0,1,25.0,30.77,0,0,0,0,0.0,0.0,8,4,3,0,50.0,34.78,14,2,4,0.4,13.46,10,6,4,0,1.2,25.64,1,1,0,0.2,0.94,11,3,3,0.0,12.36,10,0,4,5,0,0.0,17.54,1,0,5,L,0.1375,1
KB손해보험,2019-10-15,1,한국민,11,18,10,2,2,55.56,16.67,10,6,1,1,60.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,1,1,33.33,23.08,0,0,0,0,0.0,0.0,2,2,0,0,100.0,8.7,5,0,1,0.0,4.81,2,2,0,0,0.5,5.13,1,0,0,0.0,0.94,0,0,0,0.0,0.0,3,1,0,1,1,0.25,5.26,0,0,4,R,0.1375,0
KB손해보험,2019-10-15,1,김홍정,10,8,6,0,0,75.0,7.41,2,2,0,0,100.0,5.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,4,0,0,66.67,40.0,0,0,0,0,0.0,0.0,4,0,0,0.0,3.85,1,1,0,0,0.25,2.56,0,0,0,0.0,0.0,0,0,0,0.0,0.0,11,4,2,2,0,1.0,19.3,1,0,0,C,0.125,1
KB손해보험,2019-10-15,1,정동근,9,12,8,0,1,66.67,11.11,4,2,0,0,50.0,10.0,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,5,0,1,71.43,30.43,18,1,0,0.2,17.31,3,3,0,0,0.6,7.69,0,0,0,0.0,0.0,24,13,2,45.83,26.97,4,0,1,2,0,0.0,7.02,0,0,1,L,0.1125,1
KB손해보험,2019-10-15,1,박진우,9,9,6,1,0,66.67,8.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,6,1,0,66.67,60.0,0,0,0,0,0.0,0.0,20,3,0,0.6,19.23,1,1,0,0,0.2,2.56,1,1,0,0.2,0.94,1,1,0,100.0,1.12,8,0,2,4,0,0.0,14.04,4,0,0,C,0.1125,1
KB손해보험,2019-10-15,1,김정호,6,10,6,2,1,60.0,9.26,4,1,1,1,25.0,10.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,3.85,0,0,0,0,0.0,0.0,5,4,1,0,80.0,21.74,6,0,3,0.0,5.77,1,0,1,0,0.0,2.56,2,1,0,0.2,1.89,19,6,0,31.58,21.35,2,0,0,1,1,0.0,3.51,0,0,5,L,0.075,0
KB손해보험,2019-10-15,1,황택의,6,1,0,1,0,0.0,0.93,1,0,1,0,0.0,2.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,3,2,0.6,17.31,13,9,4,0,1.8,33.33,86,48,2,9.6,81.13,0,0,0,0.0,0.0,9,3,1,4,1,0.6,15.79,1,0,5,S,0.075,1
KB손해보험,2019-10-15,1,정민수,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8,7,1,0,1.4,20.51,7,2,0,0.4,6.6,32,18,2,50.0,35.96,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
KB손해보험,2019-10-15,1,최익제,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,1,0.0,4.81,0,0,0,0,0.0,0.0,1,1,0,0.33,0.94,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,S,0.0,0
한국전력,2019-10-15,0,가빈,37,57,31,6,2,54.39,54.81,30,16,3,1,53.33,66.67,1,1,0,0,100.0,25.0,0,0,0,0,0.0,0.0,17,9,2,1,52.94,85.0,0,0,0,0,0.0,0.0,9,5,1,0,55.56,40.91,18,3,3,0.6,17.65,7,1,6,0,0.2,15.91,2,0,0,0.0,1.94,0,0,0,0.0,0.0,11,3,3,5,0,0.6,21.15,0,0,5,R,0.5138888888888888,1
한국전력,2019-10-15,0,최홍석,11,16,9,2,3,56.25,15.38,5,2,0,1,40.0,11.11,3,3,0,0,100.0,75.0,0,0,0,0,0.0,0.0,2,1,0,1,50.0,10.0,0,0,0,0,0.0,0.0,6,3,2,1,50.0,27.27,13,1,2,0.2,12.75,13,12,1,0,2.4,29.55,1,1,0,0.2,0.97,42,13,5,19.05,46.67,5,1,1,1,1,0.2,9.62,1,0,6,L,0.1527777777777778,1
한국전력,2019-10-15,0,김인혁,9,10,5,2,1,50.0,9.62,6,3,1,0,50.0,13.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,1,1,50.0,18.18,17,2,4,0.4,16.67,9,6,3,0,1.2,20.45,3,2,0,0.4,2.91,32,14,3,34.38,35.56,8,2,1,2,0,0.4,15.38,1,0,5,L,0.125,1
한국전력,2019-10-15,0,정준혁,7,5,4,0,0,80.0,4.81,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,0,0,80.0,38.46,0,0,0,0,0.0,0.0,7,0,0,0.0,6.86,2,2,0,0,0.4,4.55,1,0,0,0.0,0.97,0,0,0,0.0,0.0,6,3,1,2,0,0.6,11.54,2,0,0,C,0.09722222222222222,1
한국전력,2019-10-15,0,조근호,4,8,3,0,2,37.5,7.69,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,3,0,2,37.5,61.54,0,0,0,0,0.0,0.0,13,0,2,0.0,12.75,1,0,1,0,0.0,2.27,0,0,0,0.0,0.0,0,0,0,0.0,0.0,14,1,4,8,0,0.2,26.92,3,0,4,C,0.05555555555555555,1
한국전력,2019-10-15,0,이호건,3,3,1,0,0,33.33,2.88,3,1,0,0,33.33,6.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,0,0,0.0,19.61,4,2,2,0,0.4,9.09,90,47,1,9.4,87.38,0,0,0,0.0,0.0,7,2,1,3,0,0.4,13.46,1,0,1,S,0.041666666666666664,1
한국전력,2019-10-15,0,손주상,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,1,1,0.2,7.84,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,L,0.013888888888888888,0
한국전력,2019-10-15,0,김강녕,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,5,5,0,0,1.0,11.36,4,3,0,0.6,3.88,11,5,2,27.27,12.22,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
