,결과,득점_득점,공격종합성공률,후위성공률,퀵오픈성공률,서브성공률,디그성공률,세트성공률,리시브성공률,블로킹성공률,팀명_KB손해보험,팀명_OK금융그룹,팀명_대한항공,팀명_삼성화재,팀명_우리카드,팀명_한국전력,팀명_현대캐피탈,상대팀_KB손해보험,상대팀_OK금융그룹,상대팀_대한항공,상대팀_삼성화재,상대팀_우리카드,상대팀_한국전력,상대팀_현대캐피탈
277,0,32,0.5384615384615384,0.5882352941176471,0.4444444444444444,0.06382978723404255,0.56,0.5102040816326531,0.4482758620689655,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0
278,0,34,0.54,0.6923076923076923,0.45454545454545453,0.02564102564102564,0.75,0.5,0.5116279069767442,0.20689655172413793,0,1,0,0,0,0,0,0,0,1,0,0,0,0
279,0,50,0.5394736842105263,0.7058823529411765,0.5454545454545454,0.08,0.8,0.4782608695652174,0.2619047619047619,0.15625,0,1,0,0,0,0,0,1,0,0,0,0,0,0
280,1,59,0.6,0.6666666666666666,0.6551724137931034,0.06756756756756757,0.7317073170731707,0.5568181818181818,0.43333333333333335,0.07894736842105263,0,1,0,0,0,0,0,0,0,0,0,0,1,0
281,0,61,0.45689655172413796,0.3333333333333333,0.5757575757575758,0.03125,0.7419354838709677,0.43333333333333335,0.4,0.12195121951219512,0,1,0,0,0,0,0,0,0,0,0,0,0,1
282,0,44,0.44047619047619047,0.5,0.4827586206896552,0.046875,0.7083333333333334,0.44565217391304346,0.37681159420289856,0.12903225806451613,0,1,0,0,0,0,0,0,0,0,0,1,0,0
283,1,72,0.5392156862745098,0.782608695652174,0.4583333333333333,0.09876543209876543,0.7317073170731707,0.5047619047619047,0.33766233766233766,0.23684210526315788,0,1,0,0,0,0,0,0,0,0,1,0,0,0
284,1,73,0.5445544554455446,0.6129032258064516,0.5714285714285714,0.07407407407407407,0.6612903225806451,0.44594594594594594,0.3698630136986301,0.32432432432432434,0,1,0,0,0,0,0,1,0,0,0,0,0,0
285,1,71,0.5233644859813084,0.5405405405405406,0.5555555555555556,0.044444444444444446,0.7704918032786885,0.5045871559633027,0.5,0.2619047619047619,0,1,0,0,0,0,0,0,0,0,0,0,1,0
286,1,64,0.5578947368421052,0.4,0.7878787878787878,0.023529411764705882,0.7307692307692307,0.5057471264367817,0.5081967213114754,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0
287,1,83,0.5555555555555556,0.8,0.5,0.019417475728155338,0.7868852459016393,0.5234375,0.5164835164835165,0.16923076923076924,0,1,0,0,0,0,0,0,0,1,0,0,0,0
288,1,78,0.5087719298245614,0.6875,0.65625,0.030612244897959183,0.7741935483870968,0.48672566371681414,0.4266666666666667,0.2463768115942029,0,1,0,0,0,0,0,0,0,0,0,0,0,1
289,1,83,0.5752212389380531,0.52,0.68,0.0625,0.8571428571428571,0.5272727272727272,0.3333333333333333,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0
290,1,85,0.5596330275229358,0.625,0.52,0.05084745762711865,0.6595744680851063,0.5,0.3804347826086957,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0
291,1,70,0.5094339622641509,0.47619047619047616,0.6071428571428571,0.10638297872340426,0.6909090909090909,0.49019607843137253,0.3783783783783784,0.1111111111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0
292,0,53,0.5,0.5833333333333334,0.6086956521739131,0.013513513513513514,0.7777777777777778,0.4608695652173913,0.37037037037037035,0.15555555555555556,0,1,0,0,0,0,0,1,0,0,0,0,0,0
293,1,59,0.4897959183673469,0.5454545454545454,0.5789473684210527,0.0,0.8448275862068966,0.4423076923076923,0.48333333333333334,0.1774193548387097,0,1,0,0,0,0,0,0,0,0,0,0,0,1
294,1,70,0.5046728971962616,0.5833333333333334,0.43478260869565216,0.06741573033707865,0.7543859649122807,0.5,0.4155844155844156,0.19230769230769232,0,1,0,0,0,0,0,0,0,0,0,1,0,0
295,0,35,0.47368421052631576,0.3333333333333333,0.7333333333333333,0.02,0.7333333333333333,0.4533333333333333,0.3389830508474576,0.23333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,1,0
296,1,65,0.5357142857142857,0.5789473684210527,0.5833333333333334,0.06666666666666667,0.7894736842105263,0.515625,0.30434782608695654,0.2413793103448276,0,1,0,0,0,0,0,0,0,0,1,0,0,0
297,0,53,0.41304347826086957,0.4230769230769231,0.6153846153846154,0.02666666666666667,0.6666666666666666,0.42857142857142855,0.36507936507936506,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0
298,1,69,0.5192307692307693,0.7777777777777778,0.5555555555555556,0.07608695652173914,0.7547169811320755,0.5043478260869565,0.509090909090909,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,1
299,1,63,0.5652173913043478,0.56,0.5172413793103449,0.0594059405940594,0.8235294117647058,0.54,0.41025641025641024,0.10204081632653061,0,1,0,0,0,0,0,0,0,0,1,0,0,0
300,0,45,0.5352112676056338,0.631578947368421,0.5454545454545454,0.07272727272727272,0.6666666666666666,0.5189873417721519,0.4074074074074074,0.06666666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0
301,1,72,0.47863247863247865,0.4473684210526316,0.5789473684210527,0.0673076923076923,0.78,0.452991452991453,0.4827586206896552,0.16363636363636364,0,1,0,0,0,0,0,0,0,0,0,0,1,0
302,0,74,0.4645669291338583,0.6,0.37777777777777777,0.039603960396039604,0.7096774193548387,0.43902439024390244,0.4,0.21153846153846154,0,1,0,0,0,0,0,0,0,1,0,0,0,0
303,0,50,0.40404040404040403,0.4583333333333333,0.4090909090909091,0.0125,0.7735849056603774,0.37254901960784315,0.45588235294117646,0.17307692307692307,0,1,0,0,0,0,0,1,0,0,0,0,0,0
304,1,46,0.43283582089552236,0.5,0.36363636363636365,0.0945945945945946,0.78125,0.4032258064516129,0.4339622641509434,0.23255813953488372,0,1,0,0,0,0,0,0,0,0,1,0,0,0
305,0,28,0.4897959183673469,0.8333333333333334,0.6666666666666666,0.022222222222222223,0.6818181818181818,0.4098360655737705,0.42857142857142855,0.17647058823529413,0,1,0,0,0,0,0,0,0,0,0,1,0,0
306,1,71,0.5247524752475248,0.47619047619047616,0.6451612903225806,0.0989010989010989,0.7659574468085106,0.47368421052631576,0.391304347826087,0.23684210526315788,0,1,0,0,0,0,0,0,0,0,0,0,0,1
307,0,72,0.4745762711864407,0.5185185185185185,0.5714285714285714,0.07766990291262135,0.7884615384615384,0.4608695652173913,0.38202247191011235,0.14814814814814814,0,1,0,0,0,0,0,0,0,0,0,0,1,0
308,1,58,0.618421052631579,0.7692307692307693,0.5833333333333334,0.07575757575757576,0.7714285714285715,0.5822784810126582,0.3275862068965517,0.15384615384615385,0,1,0,0,0,0,0,1,0,0,0,0,0,0
309,0,32,0.48214285714285715,0.1875,0.5882352941176471,0.02857142857142857,0.8333333333333334,0.4666666666666667,0.41935483870967744,0.19047619047619047,0,1,0,0,0,0,0,0,0,1,0,0,0,0
310,0,66,0.46956521739130436,0.6153846153846154,0.48148148148148145,0.0425531914893617,0.803921568627451,0.48623853211009177,0.4230769230769231,0.14035087719298245,0,1,0,0,0,0,0,1,0,0,0,0,0,0
311,1,77,0.4956521739130435,0.75,0.5833333333333334,0.058823529411764705,0.746031746031746,0.48672566371681414,0.52,0.2153846153846154,0,1,0,0,0,0,0,0,0,0,1,0,0,0
312,0,68,0.5,0.6666666666666666,0.5,0.05102040816326531,0.7636363636363637,0.4424778761061947,0.3373493975903614,0.21153846153846154,0,1,0,0,0,0,0,0,0,1,0,0,0,0
313,0,58,0.5568181818181818,0.64,0.5769230769230769,0.031746031746031744,0.6666666666666666,0.5142857142857142,0.4155844155844156,0.18421052631578946,0,1,0,0,0,0,0,0,0,0,0,1,0,0
314,0,67,0.5376344086021505,0.5909090909090909,0.7142857142857143,0.09411764705882353,0.717391304347826,0.5222222222222223,0.4268292682926829,0.28125,0,1,0,0,0,0,0,0,0,0,0,0,0,1
315,0,55,0.5222222222222223,0.68,0.64,0.0375,0.7105263157894737,0.5176470588235295,0.37333333333333335,0.13513513513513514,0,1,0,0,0,0,0,0,0,0,0,0,1,0
316,1,82,0.5480769230769231,0.6666666666666666,0.5,0.07476635514018691,0.6181818181818182,0.5092592592592593,0.3,0.2361111111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,0
317,0,67,0.5405405405405406,0.7037037037037037,0.7096774193548387,0.031914893617021274,0.717391304347826,0.5048543689320388,0.4090909090909091,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
318,0,70,0.46153846153846156,0.5,0.53125,0.07446808510638298,0.7096774193548387,0.4298245614035088,0.43956043956043955,0.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0
319,0,41,0.5076923076923077,0.45454545454545453,0.6875,0.07692307692307693,0.7419354838709677,0.4864864864864865,0.4262295081967213,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
320,1,55,0.5217391304347826,0.55,0.6666666666666666,0.05172413793103448,0.8333333333333334,0.4626865671641791,0.2857142857142857,0.34782608695652173,0,1,0,0,0,0,0,0,0,0,1,0,0,0
321,0,50,0.4482758620689655,0.6,0.3157894736842105,0.09090909090909091,0.7804878048780488,0.425531914893617,0.4461538461538462,0.08695652173913043,0,1,0,0,0,0,0,0,0,1,0,0,0,0
322,1,51,0.5512820512820513,0.55,0.6190476190476191,0.037037037037037035,0.7906976744186046,0.5063291139240507,0.5208333333333334,0.10869565217391304,0,1,0,0,0,0,0,1,0,0,0,0,0,0
323,0,63,0.5192307692307693,0.5454545454545454,0.5862068965517241,0.0821917808219178,0.813953488372093,0.5096153846153846,0.4186046511627907,0.0967741935483871,0,1,0,0,0,0,0,0,0,0,0,1,0,0
324,0,62,0.4666666666666667,0.5,0.5333333333333333,0.075,0.8214285714285714,0.3963963963963964,0.3157894736842105,0.15217391304347827,0,1,0,0,0,0,0,0,0,0,0,1,0,0
325,0,71,0.5229357798165137,0.6410256410256411,0.46153846153846156,0.0625,0.6944444444444444,0.49122807017543857,0.4864864864864865,0.2647058823529412,0,1,0,0,0,0,0,0,0,0,0,0,0,1
326,1,86,0.592,0.6571428571428571,0.7333333333333333,0.0660377358490566,0.6557377049180327,0.5583333333333333,0.3626373626373626,0.10869565217391304,0,1,0,0,0,0,0,0,0,0,0,1,0,0
327,1,71,0.5728155339805825,0.5333333333333333,0.5652173913043478,0.045454545454545456,0.7407407407407407,0.5494505494505495,0.38028169014084506,0.19047619047619047,0,1,0,0,0,0,0,1,0,0,0,0,0,0
328,0,33,0.453125,0.3333333333333333,0.4666666666666667,0.04081632653061224,0.8421052631578947,0.463768115942029,0.3953488372093023,0.11764705882352941,0,1,0,0,0,0,0,0,0,1,0,0,0,0
329,1,58,0.6133333333333333,0.631578947368421,0.6666666666666666,0.027777777777777776,0.8484848484848485,0.6111111111111112,0.3888888888888889,0.24390243902439024,0,1,0,0,0,0,0,0,0,0,0,0,1,0
330,1,58,0.5569620253164557,0.4642857142857143,0.8333333333333334,0.03409090909090909,0.625,0.5232558139534884,0.3582089552238806,0.19298245614035087,0,1,0,0,0,0,0,0,0,0,1,0,0,0
331,0,68,0.5698924731182796,0.6428571428571429,0.65,0.08045977011494253,0.8055555555555556,0.5604395604395604,0.27631578947368424,0.1702127659574468,0,1,0,0,0,0,0,0,0,0,0,0,1,0
332,1,70,0.5957446808510638,0.5757575757575758,0.7647058823529411,0.0784313725490196,0.6923076923076923,0.574468085106383,0.35135135135135137,0.15384615384615385,0,1,0,0,0,0,0,0,0,0,1,0,0,0
333,1,75,0.5510204081632653,0.6571428571428571,0.5263157894736842,0.05263157894736842,0.7317073170731707,0.5339805825242718,0.3559322033898305,0.3404255319148936,0,1,0,0,0,0,0,0,0,0,0,0,0,1
334,1,55,0.6111111111111112,0.4375,0.6111111111111112,0.0684931506849315,0.7222222222222222,0.6029411764705882,0.30434782608695654,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0
335,0,26,0.4,0.391304347826087,0.35714285714285715,0.02631578947368421,0.8181818181818182,0.3709677419354839,0.3559322033898305,0.08333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0
336,1,67,0.5257731958762887,0.6,0.5,0.1,0.7333333333333333,0.4946236559139785,0.34615384615384615,0.1891891891891892,0,1,0,0,0,0,0,1,0,0,0,0,0,0
337,0,67,0.5238095238095238,0.40625,0.6071428571428571,0.07526881720430108,0.7647058823529411,0.5142857142857142,0.46987951807228917,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,1,0,0,0
338,1,87,0.5396825396825397,0.6206896551724138,0.6129032258064516,0.07407407407407407,0.8703703703703703,0.5161290322580645,0.29347826086956524,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,1,0
339,1,74,0.5,0.4444444444444444,0.6,0.06060606060606061,0.7627118644067796,0.47058823529411764,0.39080459770114945,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0
340,0,42,0.5373134328358209,0.3333333333333333,0.5454545454545454,0.041666666666666664,0.7666666666666667,0.5068493150684932,0.36363636363636365,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0
341,1,63,0.6086956521739131,0.68,0.5882352941176471,0.04,0.7,0.5789473684210527,0.35,0.07894736842105263,0,1,0,0,0,0,0,1,0,0,0,0,0,0
342,0,29,0.35384615384615387,0.3076923076923077,0.5714285714285714,0.025,0.8181818181818182,0.37142857142857144,0.45,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1
343,0,42,0.5344827586206896,0.75,0.5,0.13793103448275862,0.68,0.5303030303030303,0.29545454545454547,0.15789473684210525,0,1,0,0,0,0,0,1,0,0,0,0,0,0
344,0,35,0.3918918918918919,0.6666666666666666,0.5517241379310345,0.023255813953488372,0.8181818181818182,0.38095238095238093,0.4909090909090909,0.22727272727272727,0,1,0,0,0,0,0,0,0,1,0,0,0,0
345,0,79,0.5210084033613446,0.5217391304347826,0.5517241379310345,0.04716981132075472,0.7017543859649122,0.49572649572649574,0.29545454545454547,0.21818181818181817,0,1,0,0,0,0,0,0,0,0,0,0,0,1
346,1,76,0.63,0.6153846153846154,0.7272727272727273,0.061855670103092786,0.7674418604651163,0.5760869565217391,0.3333333333333333,0.15555555555555556,0,1,0,0,0,0,0,0,0,0,0,1,0,0
347,0,39,0.5384615384615384,0.5333333333333333,0.5714285714285714,0.023809523809523808,0.631578947368421,0.25,0.38596491228070173,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
348,0,58,0.38613861386138615,0.26666666666666666,0.5172413793103449,0.14285714285714285,0.7272727272727273,0.3584905660377358,0.34177215189873417,0.24242424242424243,0,1,0,0,0,0,0,0,0,0,0,0,1,0
349,1,69,0.5617977528089888,0.6086956521739131,0.5217391304347826,0.09473684210526316,0.8484848484848485,0.5697674418604651,0.36363636363636365,0.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0
350,1,54,0.625,0.4666666666666667,0.75,0.0945945945945946,0.7380952380952381,0.5466666666666666,0.2909090909090909,0.05405405405405406,0,1,0,0,0,0,0,1,0,0,0,0,0,0
351,1,78,0.5042016806722689,0.6666666666666666,0.53125,0.08849557522123894,0.7666666666666667,0.4830508474576271,0.37209302325581395,0.13559322033898305,0,1,0,0,0,0,0,0,0,0,1,0,0,0
352,0,34,0.4067796610169492,0.5,0.5714285714285714,0.0425531914893617,0.6129032258064516,0.38333333333333336,0.37254901960784315,0.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0
353,1,51,0.5,0.6111111111111112,0.68,0.057971014492753624,0.8888888888888888,0.47619047619047616,0.45614035087719296,0.15384615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,1
361,0,65,0.5238095238095238,0.5454545454545454,0.4666666666666667,0.06818181818181818,0.7222222222222222,0.5154639175257731,0.5584415584415584,0.0975609756097561,0,0,1,0,0,0,0,0,0,0,0,0,0,1
362,1,75,0.5333333333333333,0.36,0.6428571428571429,0.08602150537634409,0.6923076923076923,0.51,0.5645161290322581,0.22916666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0
363,1,67,0.5643564356435643,0.5789473684210527,0.6551724137931034,0.05263157894736842,0.7407407407407407,0.5625,0.5205479452054794,0.10416666666666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0
364,0,44,0.4722222222222222,0.5789473684210527,0.6428571428571429,0.031746031746031744,0.75,0.49230769230769234,0.5,0.16666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0
365,1,84,0.4407894736842105,0.4722222222222222,0.4716981132075472,0.01652892561983471,0.8214285714285714,0.40764331210191085,0.504950495049505,0.15789473684210525,0,0,1,0,0,0,0,0,0,0,0,0,1,0
366,0,27,0.4878048780487805,0.4,0.47058823529411764,0.046511627906976744,0.6538461538461539,0.4393939393939394,0.5517241379310345,0.14705882352941177,0,0,1,0,0,0,0,0,0,0,1,0,0,0
367,0,73,0.4745762711864407,0.5263157894736842,0.5277777777777778,0.07446808510638298,0.6379310344827587,0.432,0.5176470588235295,0.18867924528301888,0,0,1,0,0,0,0,0,0,0,1,0,0,0
368,1,50,0.52,0.47619047619047616,0.7368421052631579,0.028985507246376812,0.875,0.4935064935064935,0.6,0.17647058823529413,0,0,1,0,0,0,0,0,0,0,0,0,1,0
369,1,73,0.46551724137931033,0.48148148148148145,0.5365853658536586,0.07692307692307693,0.7692307692307693,0.44537815126050423,0.4603174603174603,0.16417910447761194,0,0,1,0,0,0,0,1,0,0,0,0,0,0
370,0,57,0.46808510638297873,0.47619047619047616,0.375,0.05555555555555555,0.6538461538461539,0.4266666666666667,0.4696969696969697,0.15384615384615385,0,0,1,0,0,0,0,0,1,0,0,0,0,0
371,1,58,0.45,0.5,0.46153846153846156,0.14864864864864866,0.696969696969697,0.47297297297297297,0.5,0.2894736842105263,0,0,1,0,0,0,0,0,0,0,0,1,0,0
372,1,69,0.4690265486725664,0.4772727272727273,0.5862068965517241,0.10101010101010101,0.864406779661017,0.44954128440366975,0.42168674698795183,0.1111111111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,1
373,0,78,0.5206611570247934,0.4411764705882353,0.6153846153846154,0.053763440860215055,0.7121212121212122,0.49193548387096775,0.5425531914893617,0.18518518518518517,0,0,1,0,0,0,0,0,0,0,1,0,0,0
374,1,70,0.5145631067961165,0.5714285714285714,0.6,0.07317073170731707,0.8235294117647058,0.46808510638297873,0.34545454545454546,0.19298245614035087,0,0,1,0,0,0,0,0,0,0,0,0,1,0
375,1,70,0.5957446808510638,0.5517241379310345,0.5925925925925926,0.08163265306122448,0.7692307692307693,0.5652173913043478,0.375,0.1016949152542373,0,0,1,0,0,0,0,1,0,0,0,0,0,0
376,1,87,0.591304347826087,0.6578947368421053,0.7272727272727273,0.05172413793103448,0.6153846153846154,0.5677966101694916,0.5274725274725275,0.23636363636363636,0,0,1,0,0,0,0,0,1,0,0,0,0,0
377,1,85,0.5350877192982456,0.5357142857142857,0.5333333333333333,0.13,0.7647058823529411,0.5229357798165137,0.46511627906976744,0.2037037037037037,0,0,1,0,0,0,0,0,0,0,0,1,0,0
378,0,32,0.5172413793103449,0.26666666666666666,0.6875,0.02,0.7272727272727273,0.5294117647058824,0.391304347826087,0.03125,0,0,1,0,0,0,0,0,0,0,0,0,0,1
379,1,74,0.5294117647058824,0.5652173913043478,0.65625,0.1,0.6923076923076923,0.4954954954954955,0.5833333333333334,0.2127659574468085,0,0,1,0,0,0,0,0,0,0,1,0,0,0
380,0,51,0.5466666666666666,0.5909090909090909,0.6538461538461539,0.05263157894736842,0.5833333333333334,0.52,0.6271186440677966,0.19444444444444445,0,0,1,0,0,0,0,0,0,0,0,0,1,0
381,1,74,0.5643564356435643,0.6,0.5185185185185185,0.06796116504854369,0.7,0.5542168674698795,0.5227272727272727,0.18867924528301888,0,0,1,0,0,0,0,1,0,0,0,0,0,0
382,1,68,0.5955056179775281,0.7619047619047619,0.5769230769230769,0.10869565217391304,0.7380952380952381,0.5652173913043478,0.5970149253731343,0.1282051282051282,0,0,1,0,0,0,0,0,1,0,0,0,0,0
383,0,45,0.5066666666666667,0.43478260869565216,0.5862068965517241,0.05172413793103448,0.7272727272727273,0.4838709677419355,0.42857142857142855,0.13333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0
384,0,63,0.46788990825688076,0.5652173913043478,0.5625,0.054945054945054944,0.6833333333333333,0.4482758620689655,0.56,0.1320754716981132,0,0,1,0,0,0,0,0,0,0,0,0,0,1
385,1,58,0.5194805194805194,0.375,0.65625,0.1267605633802817,0.7380952380952381,0.4461538461538462,0.46938775510204084,0.23684210526315788,0,0,1,0,0,0,0,0,0,0,1,0,0,0
386,1,61,0.5795454545454546,0.5714285714285714,0.6818181818181818,0.039473684210526314,0.782608695652174,0.5903614457831325,0.5454545454545454,0.23333333333333334,0,0,1,0,0,0,0,0,0,0,0,0,0,1
387,1,58,0.5375,0.36363636363636365,0.8095238095238095,0.09333333333333334,0.75,0.5384615384615384,0.5178571428571429,0.18604651162790697,0,0,1,0,0,0,0,0,1,0,0,0,0,0
388,0,79,0.5135135135135135,0.48484848484848486,0.5,0.08247422680412371,0.7441860465116279,0.49122807017543857,0.44086021505376344,0.23728813559322035,0,0,1,0,0,0,0,0,0,0,0,1,0,0
389,1,78,0.5929203539823009,0.4827586206896552,0.6486486486486487,0.04040404040404041,0.8070175438596491,0.5384615384615384,0.618421052631579,0.11475409836065574,0,0,1,0,0,0,0,0,0,0,0,0,1,0
390,1,54,0.5657894736842105,0.6,0.5833333333333334,0.04,0.825,0.5616438356164384,0.40425531914893614,0.1951219512195122,0,0,1,0,0,0,0,1,0,0,0,0,0,0
391,0,44,0.45569620253164556,0.55,0.56,0.037037037037037035,0.7115384615384616,0.4605263157894737,0.37735849056603776,0.1875,0,0,1,0,0,0,0,1,0,0,0,0,0,0
392,1,83,0.5132743362831859,0.6,0.5,0.09523809523809523,0.6530612244897959,0.48672566371681414,0.43010752688172044,0.23076923076923078,0,0,1,0,0,0,0,0,0,0,0,0,1,0
393,1,59,0.5632183908045977,0.5625,0.5652173913043478,0.027777777777777776,0.8444444444444444,0.5476190476190477,0.5882352941176471,0.1509433962264151,0,0,1,0,0,0,0,0,0,0,1,0,0,0
394,1,70,0.5175438596491229,0.5,0.5555555555555556,0.043010752688172046,0.7540983606557377,0.49557522123893805,0.5211267605633803,0.17073170731707318,0,0,1,0,0,0,0,0,0,0,0,0,0,1
395,0,58,0.4339622641509434,0.3225806451612903,0.5483870967741935,0.06382978723404255,0.7142857142857143,0.42452830188679247,0.3902439024390244,0.10344827586206896,0,0,1,0,0,0,0,0,1,0,0,0,0,0
396,0,27,0.38333333333333336,0.5,0.26666666666666666,0.0,0.8387096774193549,0.3253012048192771,0.24242424242424243,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0,0
397,0,69,0.4690265486725664,0.44,0.6129032258064516,0.08695652173913043,0.7407407407407407,0.4424778761061947,0.4,0.13793103448275862,0,0,1,0,0,0,0,0,0,0,1,0,0,0
398,1,78,0.5098039215686274,0.4444444444444444,0.6129032258064516,0.13978494623655913,0.7954545454545454,0.47572815533980584,0.5789473684210527,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0
399,1,84,0.49242424242424243,0.4444444444444444,0.6052631578947368,0.10679611650485436,0.7868852459016393,0.47692307692307695,0.3977272727272727,0.14035087719298245,0,0,1,0,0,0,0,0,0,0,1,0,0,0
400,1,92,0.5609756097560976,0.5555555555555556,0.5853658536585366,0.09734513274336283,0.7450980392156863,0.5396825396825397,0.4742268041237113,0.23529411764705882,0,0,1,0,0,0,0,0,0,0,0,0,0,1
401,1,61,0.6533333333333333,0.52,0.7,0.09722222222222222,0.6571428571428571,0.64,0.5,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
402,1,58,0.5301204819277109,0.4444444444444444,0.7058823529411765,0.0684931506849315,0.825,0.5061728395061729,0.4444444444444444,0.20930232558139536,0,0,1,0,0,0,0,0,0,0,0,0,0,1
403,1,55,0.5753424657534246,0.5,0.7647058823529411,0.09859154929577464,0.7948717948717948,0.547945205479452,0.5319148936170213,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,1
404,0,34,0.5306122448979592,0.8571428571428571,0.5333333333333333,0.0,0.7941176470588235,0.42105263157894735,0.46875,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,1
405,1,56,0.5,0.46153846153846156,0.5757575757575758,0.0821917808219178,0.7906976744186046,0.5125,0.5263157894736842,0.23529411764705882,0,0,1,0,0,0,0,1,0,0,0,0,0,0
406,1,72,0.5816326530612245,0.5454545454545454,0.5882352941176471,0.030927835051546393,0.7142857142857143,0.5773195876288659,0.6164383561643836,0.2222222222222222,0,0,1,0,0,0,0,0,0,0,0,0,1,0
407,1,54,0.625,0.6666666666666666,0.7619047619047619,0.07042253521126761,0.84,0.6307692307692307,0.58,0.12903225806451613,0,0,1,0,0,0,0,0,0,0,0,1,0,0
408,1,71,0.6111111111111112,0.7727272727272727,0.625,0.1348314606741573,0.6521739130434783,0.5729166666666666,0.5540540540540541,0.10810810810810811,0,0,1,0,0,0,0,0,0,0,1,0,0,0
409,0,59,0.5308641975308642,0.21428571428571427,0.46153846153846156,0.043478260869565216,0.65625,0.48717948717948717,0.4772727272727273,0.2727272727272727,0,0,1,0,0,0,0,0,1,0,0,0,0,0
410,1,79,0.5217391304347826,0.42857142857142855,0.6226415094339622,0.038461538461538464,0.6981132075471698,0.5087719298245614,0.6162790697674418,0.24193548387096775,0,0,1,0,0,0,0,0,0,0,0,0,1,0
411,1,57,0.6086956521739131,0.4444444444444444,0.8260869565217391,0.06944444444444445,0.7419354838709677,0.5846153846153846,0.5094339622641509,0.3125,0,0,1,0,0,0,0,0,1,0,0,0,0,0
412,1,68,0.5869565217391305,0.6521739130434783,0.56,0.07865168539325842,0.6666666666666666,0.5652173913043478,0.6521739130434783,0.19444444444444445,0,0,1,0,0,0,0,0,0,0,0,0,0,1
413,1,64,0.6025641025641025,0.75,0.7,0.06741573033707865,0.6388888888888888,0.5897435897435898,0.5555555555555556,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0
414,1,51,0.47368421052631576,0.5652173913043478,0.47619047619047616,0.14705882352941177,0.7446808510638298,0.47297297297297297,0.7441860465116279,0.1282051282051282,0,0,1,0,0,0,0,0,0,0,1,0,0,0
415,1,82,0.5081967213114754,0.3103448275862069,0.5952380952380952,0.09821428571428571,0.7868852459016393,0.4881889763779528,0.5274725274725275,0.15789473684210525,0,0,1,0,0,0,0,0,0,0,0,1,0,0
416,1,74,0.5412844036697247,0.7,0.5217391304347826,0.02040816326530612,0.7592592592592593,0.509090909090909,0.4473684210526316,0.203125,0,0,1,0,0,0,0,1,0,0,0,0,0,0
417,0,67,0.425,0.23809523809523808,0.5277777777777778,0.03296703296703297,0.7536231884057971,0.3983050847457627,0.49333333333333335,0.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0
418,1,75,0.5213675213675214,0.4444444444444444,0.5294117647058824,0.030303030303030304,0.7377049180327869,0.48760330578512395,0.5172413793103449,0.19298245614035087,0,0,1,0,0,0,0,0,0,0,0,1,0,0
419,1,69,0.52,0.43478260869565216,0.75,0.06818181818181818,0.8,0.4636363636363636,0.4230769230769231,0.20754716981132076,0,0,1,0,0,0,0,0,0,0,0,0,0,1
420,0,60,0.5476190476190477,0.38095238095238093,0.6666666666666666,0.0875,0.6341463414634146,0.5348837209302325,0.47297297297297297,0.16666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0
421,1,74,0.5686274509803921,0.5,0.6944444444444444,0.09090909090909091,0.803921568627451,0.5544554455445545,0.65625,0.20512820512820512,0,0,1,0,0,0,0,0,0,0,0,0,1,0
